,idx,x,y,z,value
4920,4920,-0.4166666666666667,0.75,0.6666666666666665,-90.00000000000001
4921,4921,-0.4166666666666667,0.75,0.75,-98.57812500000004
4922,4922,-0.4166666666666667,0.75,0.8333333333333333,-105.625
4923,4923,-0.4166666666666667,0.75,0.9166666666666664,-110.859375
4924,4924,-0.4166666666666667,0.75,1.0,-114.0
4925,4925,-0.4166666666666667,0.8333333333333333,-1.0,-15.390625
4926,4926,-0.4166666666666667,0.8333333333333333,-0.9166666666666666,5.62499999999999
4927,4927,-0.4166666666666667,0.8333333333333333,-0.8333333333333334,22.32812499999997
4928,4928,-0.4166666666666667,0.8333333333333333,-0.75,34.99999999999997
4929,4929,-0.4166666666666667,0.8333333333333333,-0.6666666666666667,43.92187499999997
4930,4930,-0.4166666666666667,0.8333333333333333,-0.5833333333333334,49.375
4931,4931,-0.4166666666666667,0.8333333333333333,-0.5,51.64062499999994
4932,4932,-0.4166666666666667,0.8333333333333333,-0.4166666666666667,50.99999999999997
4933,4933,-0.4166666666666667,0.8333333333333333,-0.3333333333333333,47.734374999999964
4934,4934,-0.4166666666666667,0.8333333333333333,-0.25,42.12499999999997
4935,4935,-0.4166666666666667,0.8333333333333333,-0.1666666666666667,34.453124999999964
4936,4936,-0.4166666666666667,0.8333333333333333,-0.0833333333333333,24.999999999999964
4937,4937,-0.4166666666666667,0.8333333333333333,0.0,14.046874999999966
4938,4938,-0.4166666666666667,0.8333333333333333,0.0833333333333332,1.8749999999999745
4939,4939,-0.4166666666666667,0.8333333333333333,0.1666666666666665,-11.234375000000004
4940,4940,-0.4166666666666667,0.8333333333333333,0.25,-25.00000000000003
4941,4941,-0.4166666666666667,0.8333333333333333,0.3333333333333332,-39.14062500000002
4942,4942,-0.4166666666666667,0.8333333333333333,0.4166666666666665,-53.375000000000014
4943,4943,-0.4166666666666667,0.8333333333333333,0.5,-67.42187500000003
4944,4944,-0.4166666666666667,0.8333333333333333,0.5833333333333333,-81.00000000000003
4945,4945,-0.4166666666666667,0.8333333333333333,0.6666666666666665,-93.828125
4946,4946,-0.4166666666666667,0.8333333333333333,0.75,-105.625
4947,4947,-0.4166666666666667,0.8333333333333333,0.8333333333333333,-116.109375
4948,4948,-0.4166666666666667,0.8333333333333333,0.9166666666666664,-125.0
4949,4949,-0.4166666666666667,0.8333333333333333,1.0,-132.015625
4950,4950,-0.4166666666666667,0.9166666666666664,-1.0,5.624999999999977
4951,4951,-0.4166666666666667,0.9166666666666664,-0.9166666666666666,27.57812499999998
4952,4952,-0.4166666666666667,0.9166666666666664,-0.8333333333333334,44.99999999999992
4953,4953,-0.4166666666666667,0.9166666666666664,-0.75,58.17187499999996
4954,4954,-0.4166666666666667,0.9166666666666664,-0.6666666666666667,67.37499999999996
4955,4955,-0.4166666666666667,0.9166666666666664,-0.5833333333333334,72.89062499999996
4956,4956,-0.4166666666666667,0.9166666666666664,-0.5,74.99999999999991
4957,4957,-0.4166666666666667,0.9166666666666664,-0.4166666666666667,73.98437499999994
4958,4958,-0.4166666666666667,0.9166666666666664,-0.3333333333333333,70.12499999999993
4959,4959,-0.4166666666666667,0.9166666666666664,-0.25,63.70312499999994
4960,4960,-0.4166666666666667,0.9166666666666664,-0.1666666666666667,54.99999999999994
4961,4961,-0.4166666666666667,0.9166666666666664,-0.0833333333333333,44.29687499999994
4962,4962,-0.4166666666666667,0.9166666666666664,0.0,31.874999999999936
4963,4963,-0.4166666666666667,0.9166666666666664,0.0833333333333332,18.01562499999995
4964,4964,-0.4166666666666667,0.9166666666666664,0.1666666666666665,2.9999999999999787
4965,4965,-0.4166666666666667,0.9166666666666664,0.25,-12.890625000000052
4966,4966,-0.4166666666666667,0.9166666666666664,0.3333333333333332,-29.37500000000005
4967,4967,-0.4166666666666667,0.9166666666666664,0.4166666666666665,-46.171875000000014
4968,4968,-0.4166666666666667,0.9166666666666664,0.5,-63.00000000000006
4969,4969,-0.4166666666666667,0.9166666666666664,0.5833333333333333,-79.57812500000001
4970,4970,-0.4166666666666667,0.9166666666666664,0.6666666666666665,-95.62500000000004
4971,4971,-0.4166666666666667,0.9166666666666664,0.75,-110.859375
4972,4972,-0.4166666666666667,0.9166666666666664,0.8333333333333333,-125.0
4973,4973,-0.4166666666666667,0.9166666666666664,0.9166666666666664,-137.765625
4974,4974,-0.4166666666666667,0.9166666666666664,1.0,-148.87500000000003
4975,4975,-0.4166666666666667,1.0,-1.0,33.32812500000003
4976,4976,-0.4166666666666667,1.0,-0.9166666666666666,56.0
4977,4977,-0.4166666666666667,1.0,-0.8333333333333334,73.921875
4978,4978,-0.4166666666666667,1.0,-0.75,87.37499999999999
4979,4979,-0.4166666666666667,1.0,-0.6666666666666667,96.64062500000006
4980,4980,-0.4166666666666667,1.0,-0.5833333333333334,102.0
4981,4981,-0.4166666666666667,1.0,-0.5,103.73437500000004
4982,4982,-0.4166666666666667,1.0,-0.4166666666666667,102.125
4983,4983,-0.4166666666666667,1.0,-0.3333333333333333,97.453125
4984,4984,-0.4166666666666667,1.0,-0.25,90.0
4985,4985,-0.4166666666666667,1.0,-0.1666666666666667,80.046875
4986,4986,-0.4166666666666667,1.0,-0.0833333333333333,67.875
4987,4987,-0.4166666666666667,1.0,0.0,53.765625
4988,4988,-0.4166666666666667,1.0,0.0833333333333332,38.000000000000014
4989,4989,-0.4166666666666667,1.0,0.1666666666666665,20.85937500000001
4990,4990,-0.4166666666666667,1.0,0.25,2.62499999999998
4991,4991,-0.4166666666666667,1.0,0.3333333333333332,-16.421875000000007
4992,4992,-0.4166666666666667,1.0,0.4166666666666665,-35.999999999999986
4993,4993,-0.4166666666666667,1.0,0.5,-55.828125000000014
4994,4994,-0.4166666666666667,1.0,0.5833333333333333,-75.625
4995,4995,-0.4166666666666667,1.0,0.6666666666666665,-95.10937499999996
4996,4996,-0.4166666666666667,1.0,0.75,-114.0
4997,4997,-0.4166666666666667,1.0,0.8333333333333333,-132.015625
4998,4998,-0.4166666666666667,1.0,0.9166666666666664,-148.87500000000003
4999,4999,-0.4166666666666667,1.0,1.0,-164.29687500000003
5000,5000,-0.3333333333333333,-1.0,-1.0,576.0
5001,5001,-0.3333333333333333,-1.0,-0.9166666666666666,525.046875
5002,5002,-0.3333333333333333,-1.0,-0.8333333333333334,474.375
5003,5003,-0.3333333333333333,-1.0,-0.75,424.265625
5004,5004,-0.3333333333333333,-1.0,-0.6666666666666667,375.00000000000006
5005,5005,-0.3333333333333333,-1.0,-0.5833333333333334,326.85937500000006
5006,5006,-0.3333333333333333,-1.0,-0.5,280.125
5007,5007,-0.3333333333333333,-1.0,-0.4166666666666667,235.07812500000009
5008,5008,-0.3333333333333333,-1.0,-0.3333333333333333,192.00000000000009
5009,5009,-0.3333333333333333,-1.0,-0.25,151.17187500000006
5010,5010,-0.3333333333333333,-1.0,-0.1666666666666667,112.87500000000006
5011,5011,-0.3333333333333333,-1.0,-0.0833333333333333,77.39062500000003
5012,5012,-0.3333333333333333,-1.0,0.0,45.00000000000002
5013,5013,-0.3333333333333333,-1.0,0.0833333333333332,15.984375000000032
5014,5014,-0.3333333333333333,-1.0,0.1666666666666665,-9.374999999999948
5015,5015,-0.3333333333333333,-1.0,0.25,-30.79687499999998
5016,5016,-0.3333333333333333,-1.0,0.3333333333333332,-47.99999999999998
5017,5017,-0.3333333333333333,-1.0,0.4166666666666665,-60.70312499999996
5018,5018,-0.3333333333333333,-1.0,0.5,-68.62499999999999
5019,5019,-0.3333333333333333,-1.0,0.5833333333333333,-71.484375
5020,5020,-0.3333333333333333,-1.0,0.6666666666666665,-68.99999999999999
5021,5021,-0.3333333333333333,-1.0,0.75,-60.89062499999997
5022,5022,-0.3333333333333333,-1.0,0.8333333333333333,-46.875
5023,5023,-0.3333333333333333,-1.0,0.9166666666666664,-26.67187500000004
5024,5024,-0.3333333333333333,-1.0,1.0,2.9753977059954195e-14
5025,5025,-0.3333333333333333,-0.9166666666666666,-1.0,525.046875
5026,5026,-0.3333333333333333,-0.9166666666666666,-0.9166666666666666,479.875
5027,5027,-0.3333333333333333,-0.9166666666666666,-0.8333333333333334,434.76562500000006
5028,5028,-0.3333333333333333,-0.9166666666666666,-0.75,390.0
5029,5029,-0.3333333333333333,-0.9166666666666666,-0.6666666666666667,345.859375
5030,5030,-0.3333333333333333,-0.9166666666666666,-0.5833333333333334,302.625
5031,5031,-0.3333333333333333,-0.9166666666666666,-0.5,260.578125
5032,5032,-0.3333333333333333,-0.9166666666666666,-0.4166666666666667,220.00000000000009
5033,5033,-0.3333333333333333,-0.9166666666666666,-0.3333333333333333,181.17187500000009
5034,5034,-0.3333333333333333,-0.9166666666666666,-0.25,144.375
5035,5035,-0.3333333333333333,-0.9166666666666666,-0.1666666666666667,109.89062500000006
5036,5036,-0.3333333333333333,-0.9166666666666666,-0.0833333333333333,78.00000000000001
5037,5037,-0.3333333333333333,-0.9166666666666666,0.0,48.984375
5038,5038,-0.3333333333333333,-0.9166666666666666,0.0833333333333332,23.12500000000005
5039,5039,-0.3333333333333333,-0.9166666666666666,0.1666666666666665,0.7031250000000497
5040,5040,-0.3333333333333333,-0.9166666666666666,0.25,-17.999999999999975
5041,5041,-0.3333333333333333,-0.9166666666666666,0.3333333333333332,-32.70312499999997
5042,5042,-0.3333333333333333,-0.9166666666666666,0.4166666666666665,-43.12499999999997
5043,5043,-0.3333333333333333,-0.9166666666666666,0.5,-48.98437499999998
5044,5044,-0.3333333333333333,-0.9166666666666666,0.5833333333333333,-49.99999999999999
5045,5045,-0.3333333333333333,-0.9166666666666666,0.6666666666666665,-45.89062499999999
5046,5046,-0.3333333333333333,-0.9166666666666666,0.75,-36.37499999999997
5047,5047,-0.3333333333333333,-0.9166666666666666,0.8333333333333333,-21.171874999999982
5048,5048,-0.3333333333333333,-0.9166666666666666,0.9166666666666664,-9.325873406851317e-15
5049,5049,-0.3333333333333333,-0.9166666666666666,1.0,27.42187500000003
5050,5050,-0.3333333333333333,-0.8333333333333334,-1.0,474.375
5051,5051,-0.3333333333333333,-0.8333333333333334,-0.9166666666666666,434.76562500000006
5052,5052,-0.3333333333333333,-0.8333333333333334,-0.8333333333333334,395.0000000000001
5053,5053,-0.3333333333333333,-0.8333333333333334,-0.75,355.3593750000001
5054,5054,-0.3333333333333333,-0.8333333333333334,-0.6666666666666667,316.12500000000006
5055,5055,-0.3333333333333333,-0.8333333333333334,-0.5833333333333334,277.578125
5056,5056,-0.3333333333333333,-0.8333333333333334,-0.5,240.00000000000009
5057,5057,-0.3333333333333333,-0.8333333333333334,-0.4166666666666667,203.67187500000003
5058,5058,-0.3333333333333333,-0.8333333333333334,-0.3333333333333333,168.875
5059,5059,-0.3333333333333333,-0.8333333333333334,-0.25,135.89062500000006
5060,5060,-0.3333333333333333,-0.8333333333333334,-0.1666666666666667,105.00000000000004
5061,5061,-0.3333333333333333,-0.8333333333333334,-0.0833333333333333,76.48437500000003
5062,5062,-0.3333333333333333,-0.8333333333333334,0.0,50.625000000000014
5063,5063,-0.3333333333333333,-0.8333333333333334,0.0833333333333332,27.70312500000003
5064,5064,-0.3333333333333333,-0.8333333333333334,0.1666666666666665,8.000000000000032
5065,5065,-0.3333333333333333,-0.8333333333333334,0.25,-8.203124999999993
5066,5066,-0.3333333333333333,-0.8333333333333334,0.3333333333333332,-20.625
5067,5067,-0.3333333333333333,-0.8333333333333334,0.4166666666666665,-28.984374999999996
5068,5068,-0.3333333333333333,-0.8333333333333334,0.5,-32.99999999999999
5069,5069,-0.3333333333333333,-0.8333333333333334,0.5833333333333333,-32.39062500000002
5070,5070,-0.3333333333333333,-0.8333333333333334,0.6666666666666665,-26.875
5071,5071,-0.3333333333333333,-0.8333333333333334,0.75,-16.171875
5072,5072,-0.3333333333333333,-0.8333333333333334,0.8333333333333333,-4.1300296516055823e-14
5073,5073,-0.3333333333333333,-0.8333333333333334,0.9166666666666664,21.921874999999936
5074,5074,-0.3333333333333333,-0.8333333333333334,1.0,49.875
5075,5075,-0.3333333333333333,-0.75,-1.0,424.265625
5076,5076,-0.3333333333333333,-0.75,-0.9166666666666666,390.0
5077,5077,-0.3333333333333333,-0.75,-0.8333333333333334,355.3593750000001
5078,5078,-0.3333333333333333,-0.75,-0.75,320.625
5079,5079,-0.3333333333333333,-0.75,-0.6666666666666667,286.078125
5080,5080,-0.3333333333333333,-0.75,-0.5833333333333334,252.0
5081,5081,-0.3333333333333333,-0.75,-0.5,218.67187500000009
5082,5082,-0.3333333333333333,-0.75,-0.4166666666666667,186.37500000000009
5083,5083,-0.3333333333333333,-0.75,-0.3333333333333333,155.39062500000003
5084,5084,-0.3333333333333333,-0.75,-0.25,126.0
5085,5085,-0.3333333333333333,-0.75,-0.1666666666666667,98.48437500000004
5086,5086,-0.3333333333333333,-0.75,-0.0833333333333333,73.12500000000001
5087,5087,-0.3333333333333333,-0.75,0.0,50.20312500000001
5088,5088,-0.3333333333333333,-0.75,0.0833333333333332,30.00000000000003
5089,5089,-0.3333333333333333,-0.75,0.1666666666666665,12.796875000000034
5090,5090,-0.3333333333333333,-0.75,0.25,-1.124999999999993
5091,5091,-0.3333333333333333,-0.75,0.3333333333333332,-11.484374999999975
5092,5092,-0.3333333333333333,-0.75,0.4166666666666665,-17.99999999999999
5093,5093,-0.3333333333333333,-0.75,0.5,-20.390624999999996
5094,5094,-0.3333333333333333,-0.75,0.5833333333333333,-18.375000000000007
5095,5095,-0.3333333333333333,-0.75,0.6666666666666665,-11.671875000000004
5096,5096,-0.3333333333333333,-0.75,0.75,1.554312234475219e-14
5097,5097,-0.3333333333333333,-0.75,0.8333333333333333,16.92187499999999
5098,5098,-0.3333333333333333,-0.75,0.9166666666666664,39.37499999999994
5099,5099,-0.3333333333333333,-0.75,1.0,67.640625
5100,5100,-0.3333333333333333,-0.6666666666666667,-1.0,375.0
5101,5101,-0.3333333333333333,-0.6666666666666667,-0.9166666666666666,345.8593750000001
5102,5102,-0.3333333333333333,-0.6666666666666667,-0.8333333333333334,316.1250000000001
5103,5103,-0.3333333333333333,-0.6666666666666667,-0.75,286.078125
5104,5104,-0.3333333333333333,-0.6666666666666667,-0.6666666666666667,256.0
5105,5105,-0.3333333333333333,-0.6666666666666667,-0.5833333333333334,226.17187500000009
5106,5106,-0.3333333333333333,-0.6666666666666667,-0.5,196.87500000000009
5107,5107,-0.3333333333333333,-0.6666666666666667,-0.4166666666666667,168.39062500000006
5108,5108,-0.3333333333333333,-0.6666666666666667,-0.3333333333333333,141.00000000000003
5109,5109,-0.3333333333333333,-0.6666666666666667,-0.25,114.98437500000004
5110,5110,-0.3333333333333333,-0.6666666666666667,-0.1666666666666667,90.62500000000004
5111,5111,-0.3333333333333333,-0.6666666666666667,-0.0833333333333333,68.20312500000003
5112,5112,-0.3333333333333333,-0.6666666666666667,0.0,48.000000000000014
5113,5113,-0.3333333333333333,-0.6666666666666667,0.0833333333333332,30.29687500000002
5114,5114,-0.3333333333333333,-0.6666666666666667,0.1666666666666665,15.375000000000028
5115,5115,-0.3333333333333333,-0.6666666666666667,0.25,3.515625000000001
5116,5116,-0.3333333333333333,-0.6666666666666667,0.3333333333333332,-4.9999999999999885
5117,5117,-0.3333333333333333,-0.6666666666666667,0.4166666666666665,-9.890625000000002
5118,5118,-0.3333333333333333,-0.6666666666666667,0.5,-10.874999999999991
5119,5119,-0.3333333333333333,-0.6666666666666667,0.5833333333333333,-7.671875000000014
5120,5120,-0.3333333333333333,-0.6666666666666667,0.6666666666666665,-1.2878587085651816e-14
5121,5121,-0.3333333333333333,-0.6666666666666667,0.75,12.42187500000004
5122,5122,-0.3333333333333333,-0.6666666666666667,0.8333333333333333,29.87499999999996
5123,5123,-0.3333333333333333,-0.6666666666666667,0.9166666666666664,52.6406249999999
5124,5124,-0.3333333333333333,-0.6666666666666667,1.0,80.99999999999999
5125,5125,-0.3333333333333333,-0.5833333333333334,-1.0,326.85937500000006
5126,5126,-0.3333333333333333,-0.5833333333333334,-0.9166666666666666,302.625
5127,5127,-0.3333333333333333,-0.5833333333333334,-0.8333333333333334,277.578125
5128,5128,-0.3333333333333333,-0.5833333333333334,-0.75,252.0
5129,5129,-0.3333333333333333,-0.5833333333333334,-0.6666666666666667,226.17187500000009
5130,5130,-0.3333333333333333,-0.5833333333333334,-0.5833333333333334,200.37500000000009
5131,5131,-0.3333333333333333,-0.5833333333333334,-0.5,174.89062500000006
5132,5132,-0.3333333333333333,-0.5833333333333334,-0.4166666666666667,150.00000000000006
5133,5133,-0.3333333333333333,-0.5833333333333334,-0.3333333333333333,125.98437500000004
5134,5134,-0.3333333333333333,-0.5833333333333334,-0.25,103.125
5135,5135,-0.3333333333333333,-0.5833333333333334,-0.1666666666666667,81.70312500000003
5136,5136,-0.3333333333333333,-0.5833333333333334,-0.0833333333333333,62.00000000000003
5137,5137,-0.3333333333333333,-0.5833333333333334,0.0,44.29687500000001
5138,5138,-0.3333333333333333,-0.5833333333333334,0.0833333333333332,28.87500000000002
5139,5139,-0.3333333333333333,-0.5833333333333334,0.1666666666666665,16.01562500000002
5140,5140,-0.3333333333333333,-0.5833333333333334,0.25,6.000000000000002
5141,5141,-0.3333333333333333,-0.5833333333333334,0.3333333333333332,-0.8906249999999911
5142,5142,-0.3333333333333333,-0.5833333333333334,0.4166666666666665,-4.375000000000002
5143,5143,-0.3333333333333333,-0.5833333333333334,0.5,-4.171875000000003
5144,5144,-0.3333333333333333,-0.5833333333333334,0.5833333333333333,1.3322676295501878e-15
5145,5145,-0.3333333333333333,-0.5833333333333334,0.6666666666666665,8.421874999999988
5146,5146,-0.3333333333333333,-0.5833333333333334,0.75,21.375000000000007
5147,5147,-0.3333333333333333,-0.5833333333333334,0.8333333333333333,39.14062499999999
5148,5148,-0.3333333333333333,-0.5833333333333334,0.9166666666666664,61.99999999999993
5149,5149,-0.3333333333333333,-0.5833333333333334,1.0,90.234375
5150,5150,-0.3333333333333333,-0.5,-1.0,280.125
5151,5151,-0.3333333333333333,-0.5,-0.9166666666666666,260.578125
5152,5152,-0.3333333333333333,-0.5,-0.8333333333333334,240.0
5153,5153,-0.3333333333333333,-0.5,-0.75,218.671875
5154,5154,-0.3333333333333333,-0.5,-0.6666666666666667,196.87500000000009
5155,5155,-0.3333333333333333,-0.5,-0.5833333333333334,174.89062500000006
5156,5156,-0.3333333333333333,-0.5,-0.5,153.0
5157,5157,-0.3333333333333333,-0.5,-0.4166666666666667,131.48437500000006
5158,5158,-0.3333333333333333,-0.5,-0.3333333333333333,110.62500000000004
5159,5159,-0.3333333333333333,-0.5,-0.25,90.703125
5160,5160,-0.3333333333333333,-0.5,-0.1666666666666667,72.00000000000003
5161,5161,-0.3333333333333333,-0.5,-0.0833333333333333,54.796875000000014
5162,5162,-0.3333333333333333,-0.5,0.0,39.375
5163,5163,-0.3333333333333333,-0.5,0.0833333333333332,26.01562500000001
5164,5164,-0.3333333333333333,-0.5,0.1666666666666665,15.000000000000025
5165,5165,-0.3333333333333333,-0.5,0.25,6.609375000000007
5166,5166,-0.3333333333333333,-0.5,0.3333333333333332,1.1250000000000062
5167,5167,-0.3333333333333333,-0.5,0.4166666666666665,-1.1718750000000009
5168,5168,-0.3333333333333333,-0.5,0.5,7.549516567451064e-15
5169,5169,-0.3333333333333333,-0.5,0.5833333333333333,4.921874999999987
5170,5170,-0.3333333333333333,-0.5,0.6666666666666665,13.87499999999999
5171,5171,-0.3333333333333333,-0.5,0.75,27.140625
5172,5172,-0.3333333333333333,-0.5,0.8333333333333333,45.0
5173,5173,-0.3333333333333333,-0.5,0.9166666666666664,67.73437499999993
5174,5174,-0.3333333333333333,-0.5,1.0,95.625
5175,5175,-0.3333333333333333,-0.4166666666666667,-1.0,235.07812500000009
5176,5176,-0.3333333333333333,-0.4166666666666667,-0.9166666666666666,220.00000000000009
5177,5177,-0.3333333333333333,-0.4166666666666667,-0.8333333333333334,203.67187500000009
5178,5178,-0.3333333333333333,-0.4166666666666667,-0.75,186.37500000000009
5179,5179,-0.3333333333333333,-0.4166666666666667,-0.6666666666666667,168.39062500000006
5180,5180,-0.3333333333333333,-0.4166666666666667,-0.5833333333333334,150.00000000000006
5181,5181,-0.3333333333333333,-0.4166666666666667,-0.5,131.48437500000003
5182,5182,-0.3333333333333333,-0.4166666666666667,-0.4166666666666667,113.12500000000004
5183,5183,-0.3333333333333333,-0.4166666666666667,-0.3333333333333333,95.20312500000004
5184,5184,-0.3333333333333333,-0.4166666666666667,-0.25,78.0
5185,5185,-0.3333333333333333,-0.4166666666666667,-0.1666666666666667,61.79687500000003
5186,5186,-0.3333333333333333,-0.4166666666666667,-0.0833333333333333,46.875000000000014
5187,5187,-0.3333333333333333,-0.4166666666666667,0.0,33.51562500000001
5188,5188,-0.3333333333333333,-0.4166666666666667,0.0833333333333332,22.00000000000001
5189,5189,-0.3333333333333333,-0.4166666666666667,0.1666666666666665,12.609375000000018
5190,5190,-0.3333333333333333,-0.4166666666666667,0.25,5.625000000000001
5191,5191,-0.3333333333333333,-0.4166666666666667,0.3333333333333332,1.328125000000001
5192,5192,-0.3333333333333333,-0.4166666666666667,0.4166666666666665,-1.3322676295501878e-15
5193,5193,-0.3333333333333333,-0.4166666666666667,0.5,1.9218749999999964
5194,5194,-0.3333333333333333,-0.4166666666666667,0.5833333333333333,7.374999999999988
5195,5195,-0.3333333333333333,-0.4166666666666667,0.6666666666666665,16.640624999999982
5196,5196,-0.3333333333333333,-0.4166666666666667,0.75,30.000000000000007
5197,5197,-0.3333333333333333,-0.4166666666666667,0.8333333333333333,47.734374999999964
5198,5198,-0.3333333333333333,-0.4166666666666667,0.9166666666666664,70.12499999999993
5199,5199,-0.3333333333333333,-0.4166666666666667,1.0,97.453125
5200,5200,-0.3333333333333333,-0.3333333333333333,-1.0,192.00000000000003
5201,5201,-0.3333333333333333,-0.3333333333333333,-0.9166666666666666,181.17187500000003
5202,5202,-0.3333333333333333,-0.3333333333333333,-0.8333333333333334,168.87500000000006
5203,5203,-0.3333333333333333,-0.3333333333333333,-0.75,155.390625
5204,5204,-0.3333333333333333,-0.3333333333333333,-0.6666666666666667,141.0
5205,5205,-0.3333333333333333,-0.3333333333333333,-0.5833333333333334,125.98437500000004
5206,5206,-0.3333333333333333,-0.3333333333333333,-0.5,110.62500000000004
5207,5207,-0.3333333333333333,-0.3333333333333333,-0.4166666666666667,95.20312500000004
5208,5208,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,80.0
5209,5209,-0.3333333333333333,-0.3333333333333333,-0.25,65.296875
5210,5210,-0.3333333333333333,-0.3333333333333333,-0.1666666666666667,51.37500000000002
5211,5211,-0.3333333333333333,-0.3333333333333333,-0.0833333333333333,38.515625000000014
5212,5212,-0.3333333333333333,-0.3333333333333333,0.0,27.000000000000007
5213,5213,-0.3333333333333333,-0.3333333333333333,0.0833333333333332,17.109375000000014
5214,5214,-0.3333333333333333,-0.3333333333333333,0.1666666666666665,9.125000000000018
5215,5215,-0.3333333333333333,-0.3333333333333333,0.25,3.328125000000002
5216,5216,-0.3333333333333333,-0.3333333333333333,0.3333333333333332,3.1086244689504387e-15
5217,5217,-0.3333333333333333,-0.3333333333333333,0.4166666666666665,-0.5781250000000009
5218,5218,-0.3333333333333333,-0.3333333333333333,0.5,1.874999999999997
5219,5219,-0.3333333333333333,-0.3333333333333333,0.5833333333333333,7.640624999999988
5220,5220,-0.3333333333333333,-0.3333333333333333,0.6666666666666665,16.999999999999982
5221,5221,-0.3333333333333333,-0.3333333333333333,0.75,30.234375000000007
5222,5222,-0.3333333333333333,-0.3333333333333333,0.8333333333333333,47.62499999999997
5223,5223,-0.3333333333333333,-0.3333333333333333,0.9166666666666664,69.45312499999993
5224,5224,-0.3333333333333333,-0.3333333333333333,1.0,96.0
5225,5225,-0.3333333333333333,-0.25,-1.0,151.171875
5226,5226,-0.3333333333333333,-0.25,-0.9166666666666666,144.375
5227,5227,-0.3333333333333333,-0.25,-0.8333333333333334,135.89062500000003
5228,5228,-0.3333333333333333,-0.25,-0.75,126.0
5229,5229,-0.3333333333333333,-0.25,-0.6666666666666667,114.98437500000004
5230,5230,-0.3333333333333333,-0.25,-0.5833333333333334,103.12500000000004
5231,5231,-0.3333333333333333,-0.25,-0.5,90.703125
5232,5232,-0.3333333333333333,-0.25,-0.4166666666666667,78.00000000000001
5233,5233,-0.3333333333333333,-0.25,-0.3333333333333333,65.296875
5234,5234,-0.3333333333333333,-0.25,-0.25,52.87500000000001
5235,5235,-0.3333333333333333,-0.25,-0.1666666666666667,41.015625000000014
5236,5236,-0.3333333333333333,-0.25,-0.0833333333333333,30.000000000000007
5237,5237,-0.3333333333333333,-0.25,0.0,20.109375000000004
5238,5238,-0.3333333333333333,-0.25,0.0833333333333332,11.625000000000009
5239,5239,-0.3333333333333333,-0.25,0.1666666666666665,4.828125000000011
5240,5240,-0.3333333333333333,-0.25,0.25,4.440892098500626e-16
5241,5241,-0.3333333333333333,-0.25,0.3333333333333332,-2.578124999999999
5242,5242,-0.3333333333333333,-0.25,0.4166666666666665,-2.625000000000008
5243,5243,-0.3333333333333333,-0.25,0.5,0.1406249999999999
5244,5244,-0.3333333333333333,-0.25,0.5833333333333333,5.999999999999987
5245,5245,-0.3333333333333333,-0.25,0.6666666666666665,15.23437499999999
5246,5246,-0.3333333333333333,-0.25,0.75,28.125000000000007
5247,5247,-0.3333333333333333,-0.25,0.8333333333333333,44.95312499999996
5248,5248,-0.3333333333333333,-0.25,0.9166666666666664,65.99999999999994
5249,5249,-0.3333333333333333,-0.25,1.0,91.546875
5250,5250,-0.3333333333333333,-0.1666666666666667,-1.0,112.87500000000004
5251,5251,-0.3333333333333333,-0.1666666666666667,-0.9166666666666666,109.89062500000006
5252,5252,-0.3333333333333333,-0.1666666666666667,-0.8333333333333334,105.00000000000004
5253,5253,-0.3333333333333333,-0.1666666666666667,-0.75,98.48437500000004
5254,5254,-0.3333333333333333,-0.1666666666666667,-0.6666666666666667,90.62500000000004
5255,5255,-0.3333333333333333,-0.1666666666666667,-0.5833333333333334,81.70312500000004
5256,5256,-0.3333333333333333,-0.1666666666666667,-0.5,72.00000000000003
5257,5257,-0.3333333333333333,-0.1666666666666667,-0.4166666666666667,61.79687500000003
5258,5258,-0.3333333333333333,-0.1666666666666667,-0.3333333333333333,51.37500000000002
5259,5259,-0.3333333333333333,-0.1666666666666667,-0.25,41.015625000000014
5260,5260,-0.3333333333333333,-0.1666666666666667,-0.1666666666666667,31.00000000000002
5261,5261,-0.3333333333333333,-0.1666666666666667,-0.0833333333333333,21.60937500000001
5262,5262,-0.3333333333333333,-0.1666666666666667,0.0,13.125000000000009
5263,5263,-0.3333333333333333,-0.1666666666666667,0.0833333333333332,5.828125000000011
5264,5264,-0.3333333333333333,-0.1666666666666667,0.1666666666666665,1.199040866595169e-14
5265,5265,-0.3333333333333333,-0.1666666666666667,0.25,-4.078124999999997
5266,5266,-0.3333333333333333,-0.1666666666666667,0.3333333333333332,-6.124999999999995
5267,5267,-0.3333333333333333,-0.1666666666666667,0.4166666666666665,-5.859375000000001
5268,5268,-0.3333333333333333,-0.1666666666666667,0.5,-3.0000000000000027
5269,5269,-0.3333333333333333,-0.1666666666666667,0.5833333333333333,2.7343749999999947
5270,5270,-0.3333333333333333,-0.1666666666666667,0.6666666666666665,11.62499999999998
5271,5271,-0.3333333333333333,-0.1666666666666667,0.75,23.953124999999996
5272,5272,-0.3333333333333333,-0.1666666666666667,0.8333333333333333,39.999999999999964
5273,5273,-0.3333333333333333,-0.1666666666666667,0.9166666666666664,60.04687499999994
5274,5274,-0.3333333333333333,-0.1666666666666667,1.0,84.37499999999999
5275,5275,-0.3333333333333333,-0.0833333333333333,-1.0,77.39062500000003
5276,5276,-0.3333333333333333,-0.0833333333333333,-0.9166666666666666,78.00000000000003
